champion_name,role,matchup_type,counter_champion,matchup_winrate,rank
Katarina,ADC,weak_against,Kalista,40.00%,1
Katarina,ADC,weak_against,Seraphine,43.33%,2
Katarina,ADC,weak_against,Smolder,44.23%,3
Katarina,ADC,weak_against,Tristana,44.44%,4
Katarina,ADC,weak_against,Twitch,45.95%,5
Katarina,ADC,weak_against,Lucian,46.38%,6
Katarina,ADC,weak_against,Kai'Sa,46.50%,7
Katarina,ADC,weak_against,Zeri,47.37%,8
Katarina,ADC,weak_against,Samira,48.08%,9
Katarina,ADC,weak_against,Xayah,50.00%,10
Katarina,MID,strong_against,Naafiri,62.65%,1
Katarina,MID,strong_against,Orianna,57.72%,2
Katarina,MID,strong_against,Cassiopeia,56.74%,3
Katarina,MID,strong_against,Locke,56.64%,4
Katarina,MID,strong_against,Mel,56.39%,5
Katarina,MID,strong_against,Yone,56.07%,6
Katarina,MID,strong_against,Syndra,56.01%,7
Katarina,MID,strong_against,Tristana,55.00%,8
Katarina,MID,strong_against,Zed,54.47%,9
Katarina,MID,strong_against,Veigar,54.07%,10
Katarina,MID,weak_against,Malphite,40.91%,1
Katarina,MID,weak_against,Cho'Gath,43.24%,2
Katarina,MID,weak_against,Garen,44.12%,3
Katarina,MID,weak_against,Vladimir,44.73%,4
Katarina,MID,weak_against,Fizz,45.07%,5
Katarina,MID,weak_against,Lissandra,45.50%,6
Katarina,MID,weak_against,Diana,46.17%,7
Katarina,MID,weak_against,Anivia,46.56%,8
Katarina,MID,weak_against,Twisted Fate,46.79%,9
Katarina,MID,weak_against,Vex,47.06%,10
Kayle,TOP,strong_against,Trundle,70.97%,1
Kayle,TOP,strong_against,Rumble,66.67%,2
Kayle,TOP,strong_against,Illaoi,61.61%,3
Kayle,TOP,strong_against,Volibear,61.36%,4
Kayle,TOP,strong_against,Tryndamere,60.42%,5
Kayle,TOP,strong_against,K'Sante,59.59%,6
Kayle,TOP,strong_against,Vayne,58.54%,7
Kayle,TOP,strong_against,Yasuo,58.11%,8
Kayle,TOP,strong_against,Mordekaiser,55.63%,9
Kayle,TOP,strong_against,Fiora,55.14%,10
Kayle,TOP,weak_against,Camille,39.67%,1
Kayle,TOP,weak_against,Akali,39.71%,2
Kayle,TOP,weak_against,Shen,41.80%,3
Kayle,TOP,weak_against,Wukong,41.94%,4
Kayle,TOP,weak_against,Malphite,43.90%,5
Kayle,TOP,weak_against,Ornn,44.63%,6
Kayle,TOP,weak_against,Dr. Mundo,44.94%,7
Kayle,TOP,weak_against,Tahm Kench,45.16%,8
Kayle,TOP,weak_against,Kled,45.45%,9
Kayle,TOP,weak_against,Yorick,45.65%,10
Kayn,JUNGLE,strong_against,Ambessa,57.58%,1
Kayn,JUNGLE,strong_against,Lillia,56.91%,2
Kayn,JUNGLE,strong_against,Malphite,55.81%,3
Kayn,JUNGLE,strong_against,Aatrox,54.55%,4
Kayn,JUNGLE,strong_against,Amumu,54.17%,5
Kayn,JUNGLE,strong_against,Qiyana,53.26%,6
Kayn,JUNGLE,strong_against,Hecarim,52.58%,7
Kayn,JUNGLE,strong_against,Vi,52.02%,8
Kayn,JUNGLE,strong_against,Graves,51.66%,9
Kayn,JUNGLE,strong_against,Gwen,51.46%,10
Kayn,JUNGLE,weak_against,Jayce,42.75%,1
Kayn,JUNGLE,weak_against,Rek'Sai,42.97%,2
Kayn,JUNGLE,weak_against,Zyra,43.41%,3
Kayn,JUNGLE,weak_against,Evelynn,44.44%,4
Kayn,JUNGLE,weak_against,Nunu & Willump,45.34%,5
Kayn,JUNGLE,weak_against,Nidalee,45.42%,6
Kayn,JUNGLE,weak_against,Udyr,46.12%,7
Kayn,JUNGLE,weak_against,Zac,46.42%,8
Kayn,JUNGLE,weak_against,Warwick,46.71%,9
Kayn,JUNGLE,weak_against,Fiddlesticks,46.74%,10
Kennen,TOP,strong_against,Gwen,63.29%,1
Kennen,TOP,strong_against,K'Sante,60.53%,2
Kennen,TOP,strong_against,Vayne,60.38%,3
Kennen,TOP,strong_against,Illaoi,60.00%,4
Kennen,TOP,strong_against,Volibear,59.34%,5
Kennen,TOP,strong_against,Tryndamere,58.49%,6
Kennen,TOP,strong_against,Fiora,57.50%,7
Kennen,TOP,strong_against,Ambessa,56.90%,8
Kennen,TOP,strong_against,Urgot,56.86%,9
Kennen,TOP,strong_against,Akali,56.18%,10
Kennen,TOP,weak_against,Ornn,40.00%,1
Kennen,TOP,weak_against,Nasus,42.92%,2
Kennen,TOP,weak_against,Cho'Gath,44.44%,3
Kennen,TOP,weak_against,Rumble,44.62%,4
Kennen,TOP,weak_against,Yorick,44.71%,5
Kennen,TOP,weak_against,Irelia,45.45%,6
Kennen,TOP,weak_against,Vladimir,45.45%,7
Kennen,TOP,weak_against,Kayle,45.83%,8
Kennen,TOP,weak_against,Trundle,45.95%,9
Kennen,TOP,weak_against,Yone,46.43%,10
Kha'Zix,JUNGLE,strong_against,Ivern,58.24%,1
Kha'Zix,JUNGLE,strong_against,Xin Zhao,56.80%,2
Kha'Zix,JUNGLE,strong_against,Vi,56.35%,3
Kha'Zix,JUNGLE,strong_against,Amumu,55.14%,4
Kha'Zix,JUNGLE,strong_against,Lillia,54.58%,5
Kha'Zix,JUNGLE,strong_against,Qiyana,53.46%,6
Kha'Zix,JUNGLE,strong_against,Bel'Veth,53.36%,7
Kha'Zix,JUNGLE,strong_against,Zed,53.18%,8
Kha'Zix,JUNGLE,strong_against,Jax,52.78%,9
Kha'Zix,JUNGLE,strong_against,Quinn,52.45%,10
Kha'Zix,JUNGLE,weak_against,Cho'Gath,36.84%,1
Kha'Zix,JUNGLE,weak_against,Zyra,41.28%,2
Kha'Zix,JUNGLE,weak_against,Skarner,41.75%,3
Kha'Zix,JUNGLE,weak_against,Naafiri,43.26%,4
Kha'Zix,JUNGLE,weak_against,Aatrox,43.88%,5
Kha'Zix,JUNGLE,weak_against,Trundle,44.44%,6
Kha'Zix,JUNGLE,weak_against,Rengar,44.71%,7
Kha'Zix,JUNGLE,weak_against,Fiddlesticks,45.05%,8
Kha'Zix,JUNGLE,weak_against,Diana,45.36%,9
Kha'Zix,JUNGLE,weak_against,Lee Sin,45.59%,10
Kindred,JUNGLE,strong_against,Skarner,68.18%,1
Kindred,JUNGLE,strong_against,Karthus,62.22%,2
Kindred,JUNGLE,strong_against,Zed,57.65%,3
Kindred,JUNGLE,strong_against,Jayce,57.38%,4
Kindred,JUNGLE,strong_against,Quinn,56.52%,5
Kindred,JUNGLE,strong_against,Bel'Veth,56.48%,6
Kindred,JUNGLE,strong_against,Rek'Sai,56.36%,7
Kindred,JUNGLE,strong_against,Naafiri,54.55%,8
Kindred,JUNGLE,strong_against,Jarvan IV,54.50%,9
Kindred,JUNGLE,strong_against,Qiyana,53.15%,10
Kindred,JUNGLE,weak_against,Ivern,36.17%,1
Kindred,JUNGLE,weak_against,Cho'Gath,37.31%,2
Kindred,JUNGLE,weak_against,Shaco,38.89%,3
Kindred,JUNGLE,weak_against,Fiddlesticks,40.26%,4
Kindred,JUNGLE,weak_against,Rammus,40.35%,5
Kindred,JUNGLE,weak_against,Wukong,40.37%,6
Kindred,JUNGLE,weak_against,Briar,40.74%,7
Kindred,JUNGLE,weak_against,Nidalee,43.12%,8
Kindred,JUNGLE,weak_against,Elise,43.18%,9
Kindred,JUNGLE,weak_against,Warwick,43.90%,10
Kled,TOP,strong_against,Akali,63.64%,1
Kled,TOP,strong_against,Yasuo,62.69%,2
Kled,TOP,strong_against,Ambessa,60.42%,3
Kled,TOP,strong_against,Wukong,59.38%,4
Kled,TOP,strong_against,Vayne,58.33%,5
Kled,TOP,strong_against,Sion,57.14%,6
Kled,TOP,strong_against,Jax,57.05%,7
Kled,TOP,strong_against,Mordekaiser,56.12%,8
Kled,TOP,strong_against,Cho'Gath,55.68%,9
Kled,TOP,strong_against,Kayle,55.56%,10
Kled,TOP,weak_against,Vladimir,38.10%,1
Kled,TOP,weak_against,Riven,38.24%,2
Kled,TOP,weak_against,Garen,38.50%,3
Kled,TOP,weak_against,Pantheon,41.82%,4
Kled,TOP,weak_against,Irelia,41.94%,5
Kled,TOP,weak_against,Kennen,42.00%,6
Kled,TOP,weak_against,Singed,43.24%,7
Kled,TOP,weak_against,Illaoi,45.76%,8
Kled,TOP,weak_against,Warwick,46.51%,9
Kled,TOP,weak_against,Tryndamere,46.67%,10
Kog'Maw,ADC,strong_against,Varus,63.38%,1
Kog'Maw,ADC,strong_against,Mel,61.76%,2
Kog'Maw,ADC,strong_against,Ezreal,61.46%,3
Kog'Maw,ADC,strong_against,Ziggs,58.46%,4
Kog'Maw,ADC,strong_against,Vayne,58.06%,5
Kog'Maw,ADC,strong_against,Xerath,55.56%,6
Kog'Maw,ADC,strong_against,Jhin,55.21%,7
Kog'Maw,ADC,strong_against,Syndra,54.29%,8
Kog'Maw,ADC,strong_against,Yasuo,53.57%,9
Kog'Maw,ADC,strong_against,Tristana,53.31%,10
Kog'Maw,ADC,weak_against,Xayah,42.70%,1
Kog'Maw,ADC,weak_against,Hwei,45.24%,2
Kog'Maw,ADC,weak_against,Viktor,45.92%,3
Kog'Maw,ADC,weak_against,Zeri,46.78%,4
Kog'Maw,ADC,weak_against,Samira,47.57%,5
Kog'Maw,ADC,weak_against,Seraphine,48.39%,6
Kog'Maw,ADC,weak_against,Jinx,48.71%,7
Kog'Maw,ADC,weak_against,Aphelios,48.82%,8
Kog'Maw,ADC,weak_against,Yunara,49.32%,9
Kog'Maw,ADC,weak_against,Caitlyn,49.57%,10
LeBlanc,MID,strong_against,Jayce,61.67%,1
LeBlanc,MID,strong_against,Yone,60.30%,2
LeBlanc,MID,strong_against,Tristana,59.26%,3
LeBlanc,MID,strong_against,Cassiopeia,59.17%,4
LeBlanc,MID,strong_against,Ziggs,58.54%,5
LeBlanc,MID,strong_against,Nasus,56.83%,6
LeBlanc,MID,strong_against,Vel'Koz,56.72%,7
LeBlanc,MID,strong_against,Sion,56.60%,8
LeBlanc,MID,strong_against,Orianna,55.21%,9
LeBlanc,MID,strong_against,Gwen,55.07%,10
LeBlanc,MID,weak_against,Swain,41.46%,1
LeBlanc,MID,weak_against,Vladimir,43.33%,2
LeBlanc,MID,weak_against,Brand,44.68%,3
LeBlanc,MID,weak_against,Annie,44.97%,4
LeBlanc,MID,weak_against,Fizz,45.00%,5
LeBlanc,MID,weak_against,Vex,45.04%,6
LeBlanc,MID,weak_against,Akshan,45.45%,7
LeBlanc,MID,weak_against,Diana,47.13%,8
LeBlanc,MID,weak_against,Malzahar,47.24%,9
LeBlanc,MID,weak_against,Anivia,47.98%,10
LeBlanc,SUPPORT,strong_against,Senna,62.00%,1
LeBlanc,SUPPORT,strong_against,Pantheon,60.00%,2
LeBlanc,SUPPORT,strong_against,Xerath,58.54%,3
LeBlanc,SUPPORT,strong_against,Pyke,58.11%,4
LeBlanc,SUPPORT,strong_against,Poppy,55.88%,5
LeBlanc,SUPPORT,strong_against,Rakan,54.76%,6
LeBlanc,SUPPORT,strong_against,Camille,52.38%,7
LeBlanc,SUPPORT,strong_against,Leona,52.33%,8
LeBlanc,SUPPORT,strong_against,Soraka,52.27%,9
LeBlanc,SUPPORT,strong_against,Alistar,51.85%,10
LeBlanc,SUPPORT,weak_against,Rell,31.71%,1
LeBlanc,SUPPORT,weak_against,Braum,34.21%,2
LeBlanc,SUPPORT,weak_against,Nami,41.67%,3
LeBlanc,SUPPORT,weak_against,Lulu,41.88%,4
LeBlanc,SUPPORT,weak_against,Milio,45.10%,5
LeBlanc,SUPPORT,weak_against,Nautilus,45.16%,6
LeBlanc,SUPPORT,weak_against,Morgana,46.51%,7
LeBlanc,SUPPORT,weak_against,Janna,46.67%,8
LeBlanc,SUPPORT,weak_against,Tahm Kench,46.67%,9
LeBlanc,SUPPORT,weak_against,Thresh,46.74%,10
Lee Sin,JUNGLE,strong_against,Karthus,55.06%,1
Lee Sin,JUNGLE,strong_against,Kha'Zix,54.41%,2
Lee Sin,JUNGLE,strong_against,Rengar,53.05%,3
Lee Sin,JUNGLE,strong_against,Bel'Veth,52.73%,4
Lee Sin,JUNGLE,strong_against,Zed,52.61%,5
Lee Sin,JUNGLE,strong_against,Jax,52.40%,6
Lee Sin,JUNGLE,strong_against,Jayce,52.36%,7
Lee Sin,JUNGLE,strong_against,Ambessa,52.19%,8
Lee Sin,JUNGLE,strong_against,Xin Zhao,51.97%,9
Lee Sin,JUNGLE,strong_against,Pantheon,51.74%,10
Lee Sin,JUNGLE,weak_against,Ivern,43.23%,1
Lee Sin,JUNGLE,weak_against,Briar,44.46%,2
Lee Sin,JUNGLE,weak_against,Udyr,44.48%,3
Lee Sin,JUNGLE,weak_against,Taliyah,44.68%,4
Lee Sin,JUNGLE,weak_against,Rek'Sai,45.36%,5
Lee Sin,JUNGLE,weak_against,Evelynn,46.90%,6
Lee Sin,JUNGLE,weak_against,Shaco,46.99%,7
Lee Sin,JUNGLE,weak_against,Fiddlesticks,47.09%,8
Lee Sin,JUNGLE,weak_against,Wukong,47.25%,9
Lee Sin,JUNGLE,weak_against,Warwick,47.33%,10
Leona,SUPPORT,strong_against,Ashe,60.66%,1
Leona,SUPPORT,strong_against,Sylas,58.82%,2
Leona,SUPPORT,strong_against,Camille,58.17%,3
Leona,SUPPORT,strong_against,Neeko,56.77%,4
Leona,SUPPORT,strong_against,Yuumi,56.47%,5
Leona,SUPPORT,strong_against,Shaco,56.39%,6
Leona,SUPPORT,strong_against,Blitzcrank,56.05%,7
Leona,SUPPORT,strong_against,Fiddlesticks,55.10%,8
Leona,SUPPORT,strong_against,Rakan,54.72%,9
Leona,SUPPORT,strong_against,Karma,53.89%,10
Leona,SUPPORT,weak_against,Teemo,36.17%,1
Leona,SUPPORT,weak_against,Taric,44.00%,2
Leona,SUPPORT,weak_against,Galio,44.52%,3
Leona,SUPPORT,weak_against,Soraka,45.14%,4
Leona,SUPPORT,weak_against,Poppy,45.43%,5
Leona,SUPPORT,weak_against,Zoe,45.45%,6
Leona,SUPPORT,weak_against,Amumu,45.45%,7
Leona,SUPPORT,weak_against,Brand,46.07%,8
Leona,SUPPORT,weak_against,Shen,46.79%,9
Leona,SUPPORT,weak_against,Hwei,46.97%,10
Lillia,JUNGLE,strong_against,Elise,60.20%,1
Lillia,JUNGLE,strong_against,Karthus,59.72%,2
Lillia,JUNGLE,strong_against,Taliyah,58.00%,3
Lillia,JUNGLE,strong_against,Cho'Gath,57.89%,4
Lillia,JUNGLE,strong_against,Xin Zhao,57.66%,5
Lillia,JUNGLE,strong_against,Skarner,55.84%,6
Lillia,JUNGLE,strong_against,Naafiri,55.29%,7
Lillia,JUNGLE,strong_against,Shyvana,54.74%,8
Lillia,JUNGLE,strong_against,Trundle,54.55%,9
Lillia,JUNGLE,strong_against,Zac,54.36%,10
Lillia,JUNGLE,weak_against,Zed,43.02%,1
Lillia,JUNGLE,weak_against,Kayn,43.09%,2
Lillia,JUNGLE,weak_against,Shaco,43.46%,3
Lillia,JUNGLE,weak_against,Ivern,44.64%,4
Lillia,JUNGLE,weak_against,Nidalee,44.83%,5
Lillia,JUNGLE,weak_against,Kha'Zix,45.42%,6
Lillia,JUNGLE,weak_against,Jarvan IV,45.72%,7
Lillia,JUNGLE,weak_against,Rengar,46.04%,8
Lillia,JUNGLE,weak_against,Udyr,46.51%,9
Lillia,JUNGLE,weak_against,Nunu & Willump,46.59%,10
Lissandra,MID,strong_against,Pantheon,66.67%,1
Lissandra,MID,strong_against,Cho'Gath,65.22%,2
Lissandra,MID,strong_against,Malphite,64.29%,3
Lissandra,MID,strong_against,Nasus,63.64%,4
Lissandra,MID,strong_against,Azir,59.83%,5
Lissandra,MID,strong_against,Malzahar,59.21%,6
Lissandra,MID,strong_against,Yone,58.65%,7
Lissandra,MID,strong_against,Diana,58.11%,8
Lissandra,MID,strong_against,Akali,57.56%,9
Lissandra,MID,strong_against,Yasuo,56.85%,10
Lissandra,MID,weak_against,Zoe,45.31%,1
Lissandra,MID,weak_against,Tristana,45.33%,2
Lissandra,MID,weak_against,Vex,46.92%,3
Lissandra,MID,weak_against,Swain,47.27%,4
Lissandra,MID,weak_against,Gangplank,47.83%,5
Lissandra,MID,weak_against,Talon,48.09%,6
Lissandra,MID,weak_against,Veigar,48.26%,7
Lissandra,MID,weak_against,Hwei,48.63%,8
Lissandra,MID,weak_against,Gwen,48.68%,9
Lissandra,MID,weak_against,Aurelion Sol,48.74%,10
Lucian,ADC,strong_against,Brand,54.43%,1
Lucian,ADC,strong_against,Katarina,53.62%,2
Lucian,ADC,strong_against,Vladimir,53.33%,3
Lucian,ADC,strong_against,Nilah,53.08%,4
Lucian,ADC,strong_against,Ezreal,52.99%,5
Lucian,ADC,strong_against,Swain,52.63%,6
Lucian,ADC,strong_against,Varus,52.44%,7
Lucian,ADC,strong_against,Corki,52.31%,8
Lucian,ADC,strong_against,Tristana,50.82%,9
Lucian,ADC,strong_against,Karthus,50.82%,10
Lucian,ADC,weak_against,Senna,32.43%,1
Lucian,ADC,weak_against,Hwei,35.07%,2
Lucian,ADC,weak_against,Seraphine,40.71%,3
Lucian,ADC,weak_against,Aurelion Sol,41.54%,4
Lucian,ADC,weak_against,Veigar,43.24%,5
Lucian,ADC,weak_against,Yasuo,43.62%,6
Lucian,ADC,weak_against,Twitch,44.77%,7
Lucian,ADC,weak_against,Smolder,45.16%,8
Lucian,ADC,weak_against,Draven,45.79%,9
Lucian,ADC,weak_against,Vel'Koz,46.25%,10
Lulu,SUPPORT,strong_against,LeBlanc,58.12%,1
Lulu,SUPPORT,strong_against,Shen,58.05%,2
Lulu,SUPPORT,strong_against,Shaco,57.23%,3
Lulu,SUPPORT,strong_against,Ashe,56.18%,4
Lulu,SUPPORT,strong_against,Hwei,55.95%,5
Lulu,SUPPORT,strong_against,Camille,55.67%,6
Lulu,SUPPORT,strong_against,Tahm Kench,54.07%,7
Lulu,SUPPORT,strong_against,Taric,53.46%,8
Lulu,SUPPORT,strong_against,Swain,53.09%,9
Lulu,SUPPORT,strong_against,Karma,53.07%,10
Lulu,SUPPORT,weak_against,Fiddlesticks,37.31%,1
Lulu,SUPPORT,weak_against,Teemo,40.00%,2
Lulu,SUPPORT,weak_against,Thresh,45.76%,3
Lulu,SUPPORT,weak_against,Maokai,45.91%,4
Lulu,SUPPORT,weak_against,Blitzcrank,46.20%,5
Lulu,SUPPORT,weak_against,Braum,46.46%,6
Lulu,SUPPORT,weak_against,Zilean,46.55%,7
Lulu,SUPPORT,weak_against,Brand,46.55%,8
Lulu,SUPPORT,weak_against,Seraphine,47.22%,9
Lulu,SUPPORT,weak_against,Zyra,48.05%,10
Lux,ADC,strong_against,Draven,60.78%,1
Lux,ADC,strong_against,Jhin,60.53%,2
Lux,ADC,strong_against,Tristana,58.78%,3
Lux,ADC,strong_against,Jinx,57.38%,4
Lux,ADC,strong_against,Samira,57.14%,5
Lux,ADC,strong_against,Yunara,55.26%,6
Lux,ADC,strong_against,Ashe,55.07%,7
Lux,ADC,strong_against,Smolder,55.00%,8
Lux,ADC,strong_against,Syndra,54.90%,9
Lux,ADC,strong_against,Ziggs,54.05%,10
Lux,ADC,weak_against,Kalista,25.81%,1
Lux,ADC,weak_against,Xayah,42.86%,2
Lux,ADC,weak_against,Yasuo,43.33%,3
Lux,ADC,weak_against,Twitch,44.44%,4
Lux,ADC,weak_against,Seraphine,45.76%,5
Lux,ADC,weak_against,Zeri,47.06%,6
Lux,ADC,weak_against,Hwei,48.39%,7
Lux,ADC,weak_against,Ezreal,50.00%,8
Lux,ADC,weak_against,Lucian,50.00%,9
Lux,ADC,weak_against,Miss Fortune,50.00%,10
Lux,MID,strong_against,Cassiopeia,64.63%,1
Lux,MID,strong_against,Naafiri,57.41%,2
Lux,MID,strong_against,Taliyah,57.14%,3
Lux,MID,strong_against,Talon,56.67%,4
Lux,MID,strong_against,Nasus,56.19%,5
Lux,MID,strong_against,Mel,56.15%,6
Lux,MID,strong_against,Zoe,55.26%,7
Lux,MID,strong_against,Hwei,54.50%,8
Lux,MID,strong_against,Malzahar,54.39%,9
Lux,MID,strong_against,Veigar,53.89%,10
Lux,MID,weak_against,Gwen,29.41%,1
Lux,MID,weak_against,Vel'Koz,33.33%,2
Lux,MID,weak_against,Aurora,43.62%,3
Lux,MID,weak_against,Sylas,45.07%,4
Lux,MID,weak_against,Twisted Fate,46.47%,5
Lux,MID,weak_against,Fizz,46.69%,6
Lux,MID,weak_against,Galio,46.99%,7
Lux,MID,weak_against,Locke,47.20%,8
Lux,MID,weak_against,Xerath,47.62%,9
Lux,MID,weak_against,Aurelion Sol,47.71%,10
Lux,SUPPORT,strong_against,Poppy,57.69%,1
Lux,SUPPORT,strong_against,Fiddlesticks,56.76%,2
Lux,SUPPORT,strong_against,Galio,56.32%,3
Lux,SUPPORT,strong_against,Morgana,55.45%,4
Lux,SUPPORT,strong_against,Braum,54.58%,5
Lux,SUPPORT,strong_against,Renata Glasc,54.43%,6
Lux,SUPPORT,strong_against,Alistar,53.77%,7
Lux,SUPPORT,strong_against,Maokai,53.26%,8
Lux,SUPPORT,strong_against,Shaco,52.73%,9
Lux,SUPPORT,strong_against,Taric,52.70%,10
Lux,SUPPORT,weak_against,Amumu,42.86%,1
Lux,SUPPORT,weak_against,Vel'Koz,43.07%,2
Lux,SUPPORT,weak_against,Sylas,43.85%,3
Lux,SUPPORT,weak_against,Tahm Kench,44.20%,4
Lux,SUPPORT,weak_against,Zoe,44.29%,5
Lux,SUPPORT,weak_against,Thresh,45.31%,6
Lux,SUPPORT,weak_against,Milio,45.79%,7
Lux,SUPPORT,weak_against,Ashe,45.83%,8
Lux,SUPPORT,weak_against,Neeko,46.43%,9
Lux,SUPPORT,weak_against,Janna,47.01%,10
Malphite,JUNGLE,strong_against,Shaco,60.38%,1
Malphite,JUNGLE,strong_against,Wukong,60.00%,2
Malphite,JUNGLE,strong_against,Viego,58.75%,3
Malphite,JUNGLE,strong_against,Lee Sin,57.24%,4
Malphite,JUNGLE,strong_against,Ekko,56.82%,5
Malphite,JUNGLE,strong_against,Lillia,56.76%,6
Malphite,JUNGLE,strong_against,Rengar,55.36%,7
Malphite,JUNGLE,strong_against,Graves,55.32%,8
Malphite,JUNGLE,strong_against,Shyvana,53.85%,9
Malphite,JUNGLE,strong_against,Briar,53.85%,10
Malphite,JUNGLE,weak_against,Hecarim,30.77%,1
Malphite,JUNGLE,weak_against,Bel'Veth,38.24%,2
Malphite,JUNGLE,weak_against,Sylas,38.57%,3
Malphite,JUNGLE,weak_against,Xin Zhao,41.94%,4
Malphite,JUNGLE,weak_against,Talon,42.65%,5
Malphite,JUNGLE,weak_against,Kayn,44.19%,6
Malphite,JUNGLE,weak_against,Kha'Zix,48.28%,7
Malphite,JUNGLE,weak_against,Nocturne,48.44%,8
Malphite,JUNGLE,weak_against,Master Yi,50.00%,9
Malphite,JUNGLE,weak_against,Qiyana,50.00%,10
Malphite,MID,strong_against,Yone,60.36%,1
Malphite,MID,strong_against,Katarina,59.09%,2
Malphite,MID,strong_against,Akshan,59.02%,3
Malphite,MID,strong_against,Irelia,58.06%,4
Malphite,MID,strong_against,Akali,55.26%,5
Malphite,MID,strong_against,Zed,55.14%,6
Malphite,MID,strong_against,Yasuo,53.19%,7
Malphite,MID,strong_against,Locke,52.63%,8
Malphite,MID,strong_against,Malzahar,50.00%,9
Malphite,MID,strong_against,Qiyana,48.81%,10
Malphite,MID,weak_against,LeBlanc,34.21%,1
Malphite,MID,weak_against,Lissandra,35.71%,2
Malphite,MID,weak_against,Twisted Fate,37.84%,3
Malphite,MID,weak_against,Sylas,38.32%,4
Malphite,MID,weak_against,Ahri,38.67%,5
Malphite,MID,weak_against,Syndra,39.53%,6
Malphite,MID,weak_against,Viktor,47.44%,7
Malphite,MID,weak_against,Qiyana,48.81%,8
Malphite,MID,weak_against,Malzahar,50.00%,9
Malphite,MID,weak_against,Locke,52.63%,10
Malphite,TOP,strong_against,Vayne,63.02%,1
Malphite,TOP,strong_against,Varus,62.11%,2
Malphite,TOP,strong_against,Wukong,60.00%,3
Malphite,TOP,strong_against,Pantheon,57.89%,4
Malphite,TOP,strong_against,Trundle,57.45%,5
Malphite,TOP,strong_against,Heimerdinger,57.33%,6
Malphite,TOP,strong_against,Jayce,56.76%,7
Malphite,TOP,strong_against,Yasuo,55.92%,8
Malphite,TOP,strong_against,Kayle,55.90%,9
Malphite,TOP,strong_against,Tryndamere,54.95%,10
Malphite,TOP,weak_against,Illaoi,39.56%,1
Malphite,TOP,weak_against,Ryze,41.98%,2
Malphite,TOP,weak_against,Dr. Mundo,42.77%,3
Malphite,TOP,weak_against,Vladimir,43.22%,4
Malphite,TOP,weak_against,Cho'Gath,43.29%,5
Malphite,TOP,weak_against,Kled,43.86%,6
Malphite,TOP,weak_against,Rumble,44.93%,7
Malphite,TOP,weak_against,Mordekaiser,45.42%,8
Malphite,TOP,weak_against,Shen,46.12%,9
Malphite,TOP,weak_against,Camille,46.27%,10
Malzahar,MID,strong_against,Brand,68.85%,1
Malzahar,MID,strong_against,Naafiri,59.65%,2
Malzahar,MID,strong_against,Ryze,57.49%,3
Malzahar,MID,strong_against,Aurora,56.59%,4
Malzahar,MID,strong_against,Sylas,56.27%,5
Malzahar,MID,strong_against,Mel,56.03%,6
Malzahar,MID,strong_against,Jayce,55.32%,7
Malzahar,MID,strong_against,Annie,54.81%,8
Malzahar,MID,strong_against,Nasus,54.59%,9
Malzahar,MID,strong_against,Zoe,54.49%,10
Malzahar,MID,weak_against,Swain,33.33%,1
Malzahar,MID,weak_against,Talon,37.19%,2
Malzahar,MID,weak_against,Lissandra,40.79%,3
Malzahar,MID,weak_against,Gwen,42.31%,4
Malzahar,MID,weak_against,Ekko,44.13%,5
Malzahar,MID,weak_against,Locke,45.05%,6
Malzahar,MID,weak_against,Galio,45.34%,7
Malzahar,MID,weak_against,Taliyah,45.45%,8
Malzahar,MID,weak_against,Lux,45.61%,9
Malzahar,MID,weak_against,Aurelion Sol,45.81%,10
Maokai,SUPPORT,strong_against,Bard,58.73%,1
Maokai,SUPPORT,strong_against,Camille,57.14%,2
Maokai,SUPPORT,strong_against,Brand,57.14%,3
Maokai,SUPPORT,strong_against,Zyra,56.00%,4
Maokai,SUPPORT,strong_against,Tahm Kench,56.00%,5
Maokai,SUPPORT,strong_against,Soraka,54.37%,6
Maokai,SUPPORT,strong_against,Morgana,54.32%,7
Maokai,SUPPORT,strong_against,Lulu,54.09%,8
Maokai,SUPPORT,strong_against,Shaco,54.05%,9
Maokai,SUPPORT,strong_against,Sona,53.52%,10
Maokai,SUPPORT,weak_against,Shen,38.10%,1
Maokai,SUPPORT,weak_against,Taric,39.39%,2
Maokai,SUPPORT,weak_against,Braum,41.03%,3
Maokai,SUPPORT,weak_against,Rakan,43.56%,4
Maokai,SUPPORT,weak_against,Yuumi,43.80%,5
Maokai,SUPPORT,weak_against,Karma,44.16%,6
Maokai,SUPPORT,weak_against,Swain,45.61%,7
Maokai,SUPPORT,weak_against,Lux,46.74%,8
Maokai,SUPPORT,weak_against,Nautilus,47.08%,9
Maokai,SUPPORT,weak_against,Janna,47.17%,10
Master Yi,JUNGLE,strong_against,Diana,64.67%,1
Master Yi,JUNGLE,strong_against,Zed,56.32%,2
Master Yi,JUNGLE,strong_against,Volibear,56.14%,3
Master Yi,JUNGLE,strong_against,Karthus,55.22%,4
Master Yi,JUNGLE,strong_against,Naafiri,53.99%,5
Master Yi,JUNGLE,strong_against,Xin Zhao,53.59%,6
Master Yi,JUNGLE,strong_against,Bel'Veth,53.08%,7
Master Yi,JUNGLE,strong_against,Pantheon,53.03%,8
Master Yi,JUNGLE,strong_against,Quinn,53.00%,9
Master Yi,JUNGLE,strong_against,Graves,52.87%,10
